sample_id,taxon,saliva_relative_abundance,stool_relative_abundance,fused_raw_abundance,model_abundance
S1735,Porphyromonas,0.0598407996,0.0000118075,0.0405411248,0.5381477778
S1735,Prevotella,0.1863766635,0.0002029970,0.1103338983,0.6253305000
S1735,Streptococcus,0.2173730147,0.0024816702,0.1139068118,0.4221000000
S1735,Lactobacillus,0.0000038273,0.0000026628,0.0000032592,0.1044572500
S1736,Fusobacterium,0.0403767615,0.0004125497,0.0270553575,0.5665000000
S1736,Porphyromonas,0.0424841824,0.0001076203,0.0288143237,0.4546856667
S1736,Prevotella,0.1595230264,0.0000223392,0.0943748584,0.5581281667
S1736,Streptococcus,0.2412689964,0.0017200073,0.1259305942,0.4636585278
S1736,Lactobacillus,0.0002483701,0.0000159396,0.0001349894,0.6555218056
S1737,Fusobacterium,0.0391264471,0.0004368594,0.0262299179,0.5466509444
S1737,Porphyromonas,0.0178569288,0.0005165820,0.0122632686,0.3274242222
S1737,Prevotella,0.1837662065,0.0338782524,0.1225443661,0.6784448333
S1737,Streptococcus,0.2967239189,0.0007129751,0.1542001311,0.5550382778
S1737,Lactobacillus,0.0000154538,0.0000343516,0.0000246722,0.2945713056
S1738,Fusobacterium,0.0792353488,0.0014838776,0.0533181918,0.9781315000
S1738,Porphyromonas,0.0840565261,0.0005525232,0.0571197509,0.6343311389
S1738,Prevotella,0.0844015831,0.0089049250,0.0535649199,0.3327816667
S1738,Streptococcus,0.2788188021,0.0611648965,0.1740224772,0.6240246667
S1738,Lactobacillus,0.0000402771,0.0001656789,0.0001014487,0.6047100000
S1739,Fusobacterium,0.0355909599,0.0000246612,0.0237355270,0.4869000000
S1739,Porphyromonas,0.0979594993,0.0000531151,0.0663767947,0.6754715833
S1739,Prevotella,0.0683393905,0.0013953661,0.0409960566,0.2581807222
S1739,Streptococcus,0.3120638199,0.0035769946,0.1635331262,0.5930620000
S1739,Lactobacillus,0.0000081086,0.0000233901,0.0000155630,0.2284630000
S1740,Fusobacterium,0.0441717812,0.0000055420,0.0294497014,0.6093899167
S1740,Porphyromonas,0.0392464291,0.0000173027,0.0265918722,0.4401641389
S1740,Prevotella,0.1106197814,0.0002354829,0.0655332370,0.4128880556
S1740,Streptococcus,0.3405010731,0.0021468907,0.1775898001,0.6349229444
S1740,Lactobacillus,0.0001038747,0.0002325285,0.0001666326,0.6999198056
S1741,Fusobacterium,0.0362946036,0.0003072162,0.0242988078,0.4978580556
S1741,Porphyromonas,0.0832305243,0.0000889436,0.0564106596,0.6309152778
S1741,Prevotella,0.1397218142,0.0052022859,0.0847772181,0.5145518056
S1741,Streptococcus,0.2363410660,0.0078866423,0.1263444916,0.4649166111
S1741,Lactobacillus,0.0000059425,0.0000320249,0.0000186656,0.2499556667
S1742,Fusobacterium,0.0321453798,0.0000636846,0.0214514814,0.4321679722
S1742,Porphyromonas,0.0507145003,0.0000616643,0.0343748758,0.4974000000
S1742,Prevotella,0.1641019834,0.0016560081,0.0977508104,0.5749385000
S1742,Streptococcus,0.2514777100,0.0018298203,0.1312768742,0.4797305000
S1742,Lactobacillus,0.0000043359,0.0000052421,0.0000047780,0.1272000000
S1743,Fusobacterium,0.0215065550,0.0001043545,0.0143724881,0.2399257222
S1743,Porphyromonas,0.0025985643,0.0000155672,0.0017653394,0.0488852778
S1743,Prevotella,0.3266098069,0.0000203534,0.1932141146,0.9070250000
S1743,Streptococcus,0.1083819798,0.0051819333,0.0586930686,0.1888915556
S1743,Lactobacillus,0.0001276050,0.0000132389,0.0000718167,0.5262811667
S1744,Fusobacterium,0.0735798946,0.0000136184,0.0490578025,0.9222226389
S1744,Porphyromonas,0.1831036169,0.0000245980,0.1240458689,0.8997215833
S1744,Prevotella,0.1048061172,0.0010899965,0.0624431946,0.3942375000
S1744,Streptococcus,0.1386446353,0.0040347230,0.0738324553,0.2661714167
S1744,Lactobacillus,0.0000053529,0.0000269310,0.0000158788,0.2298000000
S1745,Fusobacterium,0.0351440956,0.0000061225,0.0234314379,0.4798443333
S1745,Porphyromonas,0.0276825959,0.0000101655,0.0187560055,0.3849733889
S1745,Prevotella,0.1753585303,0.0000356013,0.1037477565,0.5989000000
S1745,Streptococcus,0.3251428888,0.0044828534,0.1707510199,0.6120267222
S1745,Lactobacillus,0.0005960169,0.0008779238,0.0007335325,0.8699000000
S1746,Fusobacterium,0.0312628426,0.0034360071,0.0219872307,0.4446662500
S1746,Porphyromonas,0.0469795139,0.0005690025,0.0320083812,0.4787168889
S1746,Prevotella,0.0842982421,0.0023990449,0.0508464573,0.3160000000
S1746,Streptococcus,0.3082498168,0.0028735658,0.1612168071,0.5828661667
S1746,Lactobacillus,0.0000277608,0.0000177025,0.0000228543,0.2825460556
S1747,Fusobacterium,0.0432666675,0.0003927693,0.0289753681,0.5987427500
S1747,Porphyromonas,0.1539909515,0.0001130263,0.1043529111,0.8298453056
S1747,Prevotella,0.0727355998,0.0479150409,0.0625976250,0.3953726667
S1747,Streptococcus,0.2522902857,0.0342294121,0.1472980132,0.5316869444
S1747,Lactobacillus,0.0000026270,0.0001224523,0.0000610784,0.4849968333
S1748,Fusobacterium,0.0571015167,0.0000082746,0.0380704360,0.7547196944
S1748,Porphyromonas,0.0662016993,0.0000177486,0.0448520378,0.5665000000
S1748,Prevotella,0.2208006438,0.0006791508,0.1308918650,0.7097731111
S1748,Streptococcus,0.1793992722,0.0121603328,0.0988768199,0.3633344167
S1748,Lactobacillus,0.0000100619,0.0000415388,0.0000254165,0.2981000000
S1749,Fusobacterium,0.0172983541,0.0000164076,0.0115377052,0.1207872500
S1749,Porphyromonas,0.0207639176,0.0000066852,0.0140680362,0.3455788333
S1749,Prevotella,0.1699948362,0.0026110328,0.1016268039,0.5929363611
S1749,Streptococcus,0.3247182420,0.0349362056,0.1851935578,0.6555387778
S1749,Lactobacillus,0.0000168527,0.0006437200,0.0003226417,0.7905106667
S1750,Fusobacterium,0.0532696596,0.0000433831,0.0355275674,0.7144505000
S1750,Porphyromonas,0.0936967266,0.0000170080,0.0634774626,0.6640260278
S1750,Prevotella,0.1591033820,0.0004038578,0.0942824496,0.5579000000
S1750,Streptococcus,0.1944914262,0.0068858954,0.1041628373,0.3845741389
S1750,Lactobacillus,0.0000137654,0.0000362480,0.0000247325,0.2947000000
S1751,Fusobacterium,0.0413430190,0.0000371793,0.0275744058,0.5769925556
S1751,Porphyromonas,0.0387602061,0.0001293087,0.0262986263,0.4378875000
S1751,Prevotella,0.1653096262,0.0009906794,0.0981934367,0.5774783889
S1751,Streptococcus,0.2689543100,0.0021381994,0.1404872938,0.5140387500
S1751,Lactobacillus,0.0000118864,0.0000072813,0.0000096400,0.1783878889
S1752,Fusobacterium,0.0383925417,0.0000239114,0.0256029983,0.5280000000
S1752,Porphyromonas,0.0256650028,0.0000207958,0.0173926779,0.3724250833
S1752,Prevotella,0.2781148282,0.0038221881,0.1660798062,0.8110495833
S1752,Streptococcus,0.2194026301,0.0250791239,0.1258394604,0.4628516667
S1752,Lactobacillus,0.0000387302,0.0009509756,0.0004837280,0.8291296667
S1753,Fusobacterium,0.0403233007,0.0000387504,0.0268951173,0.5625459167
S1753,Porphyromonas,0.0222332526,0.0000444451,0.0150755727,0.3542547778
S1753,Prevotella,0.2469553781,0.0096082347,0.1500107702,0.7650113611
S1753,Streptococcus,0.2561788287,0.0107997865,0.1380333639,0.5034997778
S1753,Lactobacillus,0.0000264508,0.0004800311,0.0002477095,0.7627136111
S1754,Fusobacterium,0.0298550929,0.0000213569,0.0199105142,0.3968908889
S1754,Porphyromonas,0.0190462260,0.0000692782,0.0129246299,0.3334222500
S1754,Prevotella,0.1085857902,0.0004899810,0.0644339808,0.4067415000
S1754,Streptococcus,0.3262926114,0.0007129310,0.1695320245,0.6094000000
S1754,Lactobacillus,0.0000276381,0.0000133883,0.0000206870,0.2667000000
S1755,Fusobacterium,0.0732938803,0.0000669700,0.0488849102,0.9199234722
S1755,Porphyromonas,0.1486278136,0.0000615903,0.1007032255,0.8161000000
S1755,Prevotella,0.1243429678,0.0148245948,0.0796101112,0.4925117778
S1755,Streptococcus,0.1191993224,0.0123053786,0.0677318680,0.2353871111
S1755,Lactobacillus,0.0000022498,0.0000537289,0.0000273616,0.3124681944
S1756,Fusobacterium,0.0523889248,0.0010203119,0.0352660539,0.7073780833
S1756,Porphyromonas,0.0339952277,0.0002904440,0.0231227169,0.4174000000
S1756,Prevotella,0.1607362193,0.0349205474,0.1093467195,0.6215312500
S1756,Streptococcus,0.2234837934,0.1095284629,0.1686164120,0.6057000000
S1756,Lactobacillus,0.0000081182,0.0000611840,0.0000340040,0.3599237222
S1757,Fusobacterium,0.0366689719,0.0000046773,0.0244475404,0.5012153333
S1757,Porphyromonas,0.0912906987,0.0000170540,0.0618475875,0.6564087778
S1757,Prevotella,0.1114356848,0.0000973805,0.0659594760,0.4162692500
S1757,Streptococcus,0.3043245094,0.0169298955,0.1659493249,0.5990295833
S1757,Lactobacillus,0.0000545627,0.0001360756,0.0000943251,0.5871661667
S1758,Fusobacterium,0.0170396783,0.0000415846,0.0113736471,0.1128960833
S1758,Porphyromonas,0.0022100857,0.0000115237,0.0015008721,0.0211928056
S1758,Prevotella,0.3518392603,0.0000101743,0.2081344223,0.9723070000
S1758,Streptococcus,0.0875804129,0.0016142735,0.0461893087,0.0908923333
S1758,Lactobacillus,0.0000658881,0.0000038099,0.0000356060,0.3682821667
S1759,Fusobacterium,0.0297225093,0.0000283228,0.0198244472,0.3943000000
S1759,Porphyromonas,0.0177622818,0.0000265310,0.0120410719,0.3246000000
S1759,Prevotella,0.1561604912,0.0000409745,0.0923933647,0.5517442778
S1759,Streptococcus,0.3667444009,0.0041383884,0.1921563208,0.6736169167
S1759,Lactobacillus,0.0015726227,0.0013802085,0.0014787621,0.9738311389
S1760,Fusobacterium,0.0241413211,0.0000021774,0.0160949399,0.2939695000
S1760,Porphyromonas,0.0238477171,0.0000031482,0.0161559207,0.3638290000
S1760,Prevotella,0.1871718980,0.0004959482,0.1109239749,0.6281895833
S1760,Streptococcus,0.2950724655,0.0064964876,0.1561284762,0.5631367222
S1760,Lactobacillus,0.0000162190,0.0001522750,0.0000825878,0.5526110833
S1761,Fusobacterium,0.0177922571,0.0000060161,0.0118635101,0.1321951944
S1761,Porphyromonas,0.0169330685,0.0000108997,0.0114743044,0.3217000000
S1761,Prevotella,0.1722691064,0.0005957899,0.1021490194,0.5939360833
S1761,Streptococcus,0.3036818170,0.0022059766,0.1585267828,0.5733693333
S1761,Lactobacillus,0.0000110643,0.0000305880,0.0000205881,0.2653509444
S1762,Fusobacterium,0.0433260503,0.0000548863,0.0289023290,0.5972428889
S1762,Porphyromonas,0.0156884192,0.0001301879,0.0106696349,0.3102000000
S1762,Prevotella,0.1699765955,0.0013849289,0.1011152106,0.5900737222
S1762,Streptococcus,0.2734153662,0.0002672710,0.1418996166,0.5167470556
S1762,Lactobacillus,0.0000231391,0.0000066084,0.0000150754,0.2246000000
S1763,Fusobacterium,0.0186432677,0.0009847009,0.0127570787,0.1687935556
S1763,Porphyromonas,0.0065995994,0.0003382483,0.0045798088,0.1907622222
S1763,Prevotella,0.1094544926,0.0000440919,0.0647657374,0.4085407778
S1763,Streptococcus,0.3282685201,0.0022650238,0.1713038737,0.6143788333
S1763,Lactobacillus,0.0005764222,0.0000252208,0.0003075434,0.7848112222
S1764,Fusobacterium,0.0381494208,0.0000347040,0.0254445152,0.5249540833
S1764,Porphyromonas,0.0554398156,0.0000538021,0.0375733596,0.5196512222
S1764,Prevotella,0.2428659220,0.0037175469,0.1451855998,0.7509260556
S1764,Streptococcus,0.1572035646,0.0031482688,0.0830287925,0.3030736667
S1764,Lactobacillus,0.0000018038,0.0000049995,0.0000033627,0.1087747222
S1765,Fusobacterium,0.0282873169,0.0000570299,0.0188772213,0.3677000000
S1765,Porphyromonas,0.0196753632,0.0001564134,0.0133789277,0.3394389167
S1765,Prevotella,0.0991443256,0.0002390737,0.0587464058,0.3654768056
S1765,Streptococcus,0.3237084521,0.0058890908,0.1706843152,0.6119267778
S1765,Lactobacillus,0.0000432137,0.0000137991,0.0000288651,0.3250666944
S1766,Fusobacterium,0.0210984527,0.0001611027,0.0141193360,0.2281902222
S1766,Porphyromonas,0.0203316987,0.0000667784,0.0137946276,0.3442000000
S1766,Prevotella,0.1753842334,0.0000567410,0.1037715957,0.5989348611
S1766,Streptococcus,0.3097535770,0.0022995796,0.1617201708,0.5854284722
S1766,Lactobacillus,0.0002189049,0.0000502733,0.0001366456,0.6579445000
S1767,Fusobacterium,0.0273830176,0.0000716607,0.0182792319,0.3478784444
S1767,Porphyromonas,0.0328342822,0.0000823889,0.0222691553,0.4111075000
S1767,Prevotella,0.1239049672,0.0000164559,0.0733026175,0.4565245556
S1767,Streptococcus,0.3277068502,0.0034975972,0.1716060987,0.6161520000
S1767,Lactobacillus,0.0003601220,0.0000443467,0.0002060852,0.7372484167
S1768,Fusobacterium,0.0211106241,0.0000977337,0.0141063273,0.2277805556
S1768,Porphyromonas,0.0376277898,0.0000550586,0.0255075539,0.4327308333
S1768,Prevotella,0.0235804489,0.0050778721,0.0160230583,0.1535000000
S1768,Streptococcus,0.4678787667,0.1692102290,0.3240753967,0.9107054444
S1768,Lactobacillus,0.0000809421,0.0044697812,0.0022218392,1.0000000000
S1769,Fusobacterium,0.0603400796,0.0000263657,0.0402355083,0.7890000000
S1769,Porphyromonas,0.0990500943,0.0000244098,0.0671063251,0.6798468889
S1769,Prevotella,0.1601098131,0.0029571919,0.0959207143,0.5659000000
S1769,Streptococcus,0.2167663801,0.0049395059,0.1147756629,0.4242666111
S1769,Lactobacillus,0.0000164474,0.0002093181,0.0001105307,0.6184290000
S1770,Fusobacterium,0.0160010164,0.0000783985,0.0106934771,0.0785941667
S1770,Porphyromonas,0.0543217954,0.0000409173,0.0368118347,0.5148567500
S1770,Prevotella,0.0135934266,0.0100967585,0.0121652100,0.1326649722
S1770,Streptococcus,0.4589586478,0.3549082413,0.4088603039,1.0000000000
S1770,Lactobacillus,0.0000268222,0.0033974330,0.0016710226,0.9886370556
S1771,Fusobacterium,0.0305397343,0.0001148480,0.0203981056,0.4038716111
S1771,Porphyromonas,0.0076994211,0.0000252862,0.0052238937,0.2105760833
S1771,Prevotella,0.2717346073,0.0005004280,0.1609488157,0.7939083333
S1771,Streptococcus,0.2577623016,0.0157387815,0.1412324585,0.5153946111
S1771,Lactobacillus,0.0005025168,0.0015813026,0.0010287538,0.9191045000
S1772,Fusobacterium,0.0265391307,0.0319950827,0.0283577814,0.5900885556
S1772,Porphyromonas,0.0253791560,0.0020058307,0.0178393736,0.3778000000
S1772,Prevotella,0.0382172604,0.0395574497,0.0387646617,0.2420832222
S1772,Streptococcus,0.3774933050,0.0901044765,0.2391209061,0.7743061667
S1772,Lactobacillus,0.0000356073,0.0001539780,0.0000933491,0.5837000000
S1773,Fusobacterium,0.0571377374,0.0000259237,0.0381004661,0.7548000000
S1773,Porphyromonas,0.1610378548,0.0000321312,0.1091005246,0.8563519444
S1773,Prevotella,0.0849784302,0.0002179341,0.0503579459,0.3139535833
S1773,Streptococcus,0.2172137020,0.0107720180,0.1178158541,0.4362643611
S1773,Lactobacillus,0.0000316138,0.0000814074,0.0000559033,0.4586958333
S1774,Fusobacterium,0.0494641459,0.0000155153,0.0329812690,0.6673280000
S1774,Porphyromonas,0.0741849259,0.0000115843,0.0502580415,0.6012113333
S1774,Prevotella,0.1358951925,0.0004218199,0.0805609981,0.4975000000
S1774,Streptococcus,0.2847295120,0.0159036999,0.1552948617,0.5593000000
S1774,Lactobacillus,0.0000586462,0.0004810083,0.0002646765,0.7697255556
S1775,Fusobacterium,0.0491288431,0.0016006148,0.0332861003,0.6716623333
S1775,Porphyromonas,0.0527217904,0.0003391895,0.0358241772,0.5082000000
S1775,Prevotella,0.1803363643,0.0016928323,0.1073692878,0.6145645000
S1775,Streptococcus,0.1904938592,0.0062878324,0.1018020685,0.3763758333
S1775,Lactobacillus,0.0000090852,0.0000040523,0.0000066301,0.1445493333
S1776,Fusobacterium,0.0300238064,0.0000109509,0.0200195212,0.3993446667
S1776,Porphyromonas,0.0223543116,0.0000440258,0.0151574452,0.3557863889
S1776,Prevotella,0.3175114537,0.0007991079,0.1881500730,0.8816098333
S1776,Streptococcus,0.1596981369,0.0008727087,0.0832266344,0.3035470000
S1776,Lactobacillus,0.0000040330,0.0000026363,0.0000033517,0.1077900000
S1777,Fusobacterium,0.0396987272,0.0003570103,0.0265848216,0.5576493333
S1777,Porphyromonas,0.0756718978,0.0000617299,0.0512815210,0.6057361111
S1777,Prevotella,0.1631046876,0.0021350851,0.0973565401,0.5719803333
S1777,Streptococcus,0.2199938937,0.0306840997,0.1288447336,0.4725408333
S1777,Lactobacillus,0.0000091956,0.0000450268,0.0000266742,0.3074380000
S1778,Fusobacterium,0.0558033324,0.0000100533,0.0372055727,0.7419213056
S1778,Porphyromonas,0.0477319593,0.0000860771,0.0323623199,0.4823000000
S1778,Prevotella,0.1491817960,0.0015037753,0.0888626045,0.5325440833
S1778,Streptococcus,0.3117637179,0.0007152278,0.1619996301,0.5867647778
S1778,Lactobacillus,0.0000629186,0.0001231341,0.0000922920,0.5819000000
S1779,Fusobacterium,0.0502041566,0.0000049434,0.0334710855,0.6757306111
S1779,Porphyromonas,0.0673785791,0.0000290034,0.0456529095,0.5706420833
S1779,Prevotella,0.2432664408,0.0002930559,0.1440237906,0.7487000000
S1779,Streptococcus,0.1359956654,0.0003490195,0.0706843174,0.2497836667
S1779,Lactobacillus,0.0000028226,0.0000006866,0.0000017807,0.0347723889
S1780,Fusobacterium,0.0594620814,0.0000069703,0.0396437110,0.7770018333
S1780,Porphyromonas,0.0854607314,0.0000198637,0.0578991612,0.6385903333
S1780,Prevotella,0.1603928316,0.0002212851,0.0949706506,0.5615113889
S1780,Streptococcus,0.2314210541,0.0023646069,0.1211346165,0.4456246111
S1780,Lactobacillus,0.0000576540,0.0001267785,0.0000913732,0.5772681667
S1781,Fusobacterium,0.0290034900,0.0000095457,0.0193388419,0.3784747222
S1781,Porphyromonas,0.0438884750,0.0000065767,0.0297330239,0.4608000000
S1781,Prevotella,0.2613299058,0.0003999377,0.1547528766,0.7764202222
S1781,Streptococcus,0.1972473514,0.0042091850,0.1043030490,0.3858739722
S1781,Lactobacillus,0.0000102967,0.0000417645,0.0000256469,0.2999701944
S1782,Fusobacterium,0.0572289014,0.0026414047,0.0390330691,0.7677180556
S1782,Porphyromonas,0.0901568933,0.0009266141,0.0613729322,0.6547824167
S1782,Prevotella,0.0846332225,0.0211239722,0.0586928245,0.3651305833
S1782,Streptococcus,0.2972169067,0.0196902321,0.1635929522,0.5933000000
S1782,Lactobacillus,0.0000218267,0.0001046237,0.0000622155,0.4900000000
S1783,Fusobacterium,0.0569136299,0.0000017731,0.0379430109,0.7530199444
S1783,Porphyromonas,0.1480346023,0.0000052536,0.1002831995,0.8156076389
S1783,Prevotella,0.1166014238,0.0016077310,0.0696321690,0.4388311111
S1783,Streptococcus,0.2220509286,0.0035343976,0.1168392656,0.4322000000
S1783,Lactobacillus,0.0000036125,0.0000459065,0.0000242437,0.2913716389
S1784,Fusobacterium,0.0290642384,0.0000872592,0.0194052454,0.3801960000
S1784,Porphyromonas,0.0084734993,0.0002053049,0.0058063398,0.2248826111
S1784,Prevotella,0.2621882646,0.0025791680,0.1561507463,0.7797097222
S1784,Streptococcus,0.2492391173,0.0007518848,0.1295971165,0.4746000000
S1784,Lactobacillus,0.0000304788,0.0000199839,0.0000253593,0.2980706111
S1785,Fusobacterium,0.0146921318,0.0000247076,0.0098029904,0.0307813889
S1785,Porphyromonas,0.0263138556,0.0000029582,0.0178264693,0.3775745278
S1785,Prevotella,0.1290995876,0.0342692010,0.0903660494,0.5396392500
S1785,Streptococcus,0.3221506147,0.2033359465,0.2649435522,0.8162675278
S1785,Lactobacillus,0.0000035624,0.0016748576,0.0008188284,0.8844392500
S1786,Fusobacterium,0.0588174220,0.0000049587,0.0392132676,0.7705355556
S1786,Porphyromonas,0.1103328811,0.0000084313,0.0747443489,0.7109371111
S1786,Prevotella,0.1848871484,0.0042540940,0.1111074501,0.6288892500
S1786,Streptococcus,0.1400713268,0.0035547886,0.0743411417,0.2685610000
S1786,Lactobacillus,0.0000019194,0.0000358972,0.0000184939,0.2467000000
S1787,Fusobacterium,0.0569809182,0.0000661207,0.0380093191,0.7536390278
S1787,Porphyromonas,0.2990859594,0.0000269553,0.2026153129,1.0000000000
S1787,Prevotella,0.0346608405,0.0007724918,0.0208191206,0.1687923333
S1787,Streptococcus,0.1299356807,0.0637397641,0.0980635727,0.3597000000
S1787,Lactobacillus,0.0000246847,0.0008166971,0.0004110322,0.8103260000
S1788,Fusobacterium,0.0145331757,0.0000118251,0.0096927255,0.0211982500
S1788,Porphyromonas,0.0327843146,0.0000022681,0.0222094609,0.4104000000
S1788,Prevotella,0.1039315730,0.0028287189,0.0626360410,0.3957726111
S1788,Streptococcus,0.3831711929,0.1516841113,0.2717144499,0.8305205000
S1788,Lactobacillus,0.0000167621,0.0025254839,0.0012405288,0.9419661111
S1789,Fusobacterium,0.0176371991,0.0000372845,0.0117705609,0.1281450000
S1789,Porphyromonas,0.0314169640,0.0000112215,0.0212860794,0.4045110833
S1789,Prevotella,0.0965820482,0.0101981943,0.0612985022,0.3840742222
S1789,Streptococcus,0.3777059598,0.0243699913,0.2075812342,0.7197456667
S1789,Lactobacillus,0.0000101750,0.0006897088,0.0003416549,0.7948305000
S1790,Fusobacterium,0.0414781491,0.0001804621,0.0277122534,0.5797918333
S1790,Porphyromonas,0.0172379679,0.0001139045,0.0117140765,0.3228000000
S1790,Prevotella,0.2286767239,0.0104541996,0.1395435802,0.7373448333
