sample_id,taxon,saliva_relative_abundance,stool_relative_abundance,fused_raw_abundance,model_abundance
S1994,Fusobacterium,0.0357203068,0.0000388184,0.0238264773,0.5064884394
S1994,Porphyromonas,0.0217891377,0.0000932227,0.0147904555,0.3848934185
S1994,Prevotella,0.0933744550,0.0011146777,0.0556908840,0.3537485149
S1994,Streptococcus,0.2560421622,0.0011914872,0.1333362816,0.5578062485
S1994,Lactobacillus,0.0000029079,0.0000004041,0.0000016865,0.3182212867
S1995,Fusobacterium,0.0242734243,0.0001004639,0.0162157708,0.4180317666
S1995,Porphyromonas,0.0112474145,0.0001979072,0.0076830573,0.3000621125
S1995,Prevotella,0.1328194256,0.0046314565,0.0804609593,0.5085782213
S1995,Streptococcus,0.3806126079,0.0034297705,0.1990060565,0.7145417518
S1995,Lactobacillus,0.0000688922,0.0002244036,0.0001447514,0.4822871938
S1996,Fusobacterium,0.0239213698,0.0000002227,0.0159476541,0.4142157555
S1996,Porphyromonas,0.0075370487,0.0000024025,0.0051065177,0.2839564508
S1996,Prevotella,0.2953291757,0.0000056549,0.1747040757,0.9032206363
S1996,Streptococcus,0.2086767980,0.0008678179,0.1086206224,0.5195588006
S1996,Lactobacillus,0.0003153802,0.0001190162,0.0002195929,0.5221984436
S1997,Fusobacterium,0.0584974258,0.0000005654,0.0389984723,0.7014063127
S1997,Porphyromonas,0.0293662869,0.0000012148,0.0198936830,0.4041134186
S1997,Prevotella,0.1130213393,0.0009299438,0.0672375299,0.4509600540
S1997,Streptococcus,0.1315910527,0.0001013439,0.0682811929,0.3776839878
S1997,Lactobacillus,0.0000004771,0.0000000430,0.0000002653,0.3150704394
S1998,Fusobacterium,0.0429713256,0.0000001082,0.0286475865,0.5791540552
S1998,Porphyromonas,0.1687325943,0.0000032857,0.1143037850,0.7919419959
S1998,Prevotella,0.0209040401,0.0000333556,0.0123793943,0.1061377947
S1998,Streptococcus,0.2649910827,0.0017477888,0.1382443116,0.5625717862
S1998,Lactobacillus,0.0000701942,0.0002228456,0.0001446583,0.4821555981
S1999,Fusobacterium,0.0592936173,0.0000266331,0.0395379559,0.7047341925
S1999,Porphyromonas,0.0674705973,0.0000210440,0.0457126768,0.5165833654
S1999,Prevotella,0.1757116828,0.0027155374,0.1050512854,0.6164795276
S1999,Streptococcus,0.1669876610,0.0000712561,0.0866205031,0.4293172438
S1999,Lactobacillus,0.0000064582,0.0000089872,0.0000076919,0.3315358032
S2000,Fusobacterium,0.0442598360,0.0008265498,0.0297820739,0.5960855684
S2000,Porphyromonas,0.0610740847,0.0008136554,0.0416352366,0.5076372229
S2000,Prevotella,0.0501536795,0.0191025725,0.0374708330,0.2509517513
S2000,Streptococcus,0.3872726596,0.0125732754,0.2068618450,0.7247056355
S2000,Lactobacillus,0.0000392342,0.0002585260,0.0001462058,0.4843431891
S2001,Fusobacterium,0.0321660320,0.0001427117,0.0214915919,0.4709916419
S2001,Porphyromonas,0.1016919360,0.0000562885,0.0689062433,0.6404133004
S2001,Prevotella,0.0957483045,0.0233397240,0.0661729688,0.4484955430
S2001,Streptococcus,0.0707354579,0.0140190768,0.0434275707,0.2409739292
S2001,Lactobacillus,0.0000000746,0.0000007231,0.0000003910,0.3153489421
S2002,Fusobacterium,0.0207935958,0.0000005033,0.0138625649,0.4058033520
S2002,Porphyromonas,0.2460875774,0.0000050305,0.1667061107,0.9765630952
S2002,Prevotella,0.0083999796,0.0000328184,0.0049824067,0.0797517383
S2002,Streptococcus,0.2240332409,0.0065598534,0.1193238321,0.5341849909
S2002,Lactobacillus,0.0000098512,0.0000250133,0.0000172473,0.3425536840
S2003,Fusobacterium,0.0550527722,0.0000026403,0.0367027282,0.6803703622
S2003,Porphyromonas,0.0687468058,0.0000395487,0.0465831745,0.5184932883
S2003,Prevotella,0.1995802447,0.0001478695,0.1181219506,0.7198126684
S2003,Streptococcus,0.1534123050,0.0000518204,0.0795720717,0.4086529423
S2003,Lactobacillus,0.0000033074,0.0000001487,0.0000017666,0.3183988033
S2004,Fusobacterium,0.0194341581,0.0000223894,0.0129635685,0.4021763031
S2004,Porphyromonas,0.0074242903,0.0000306401,0.0050392419,0.2835359171
S2004,Prevotella,0.2357880372,0.0000553857,0.1395028697,0.7913295811
S2004,Streptococcus,0.3002297930,0.0016060885,0.1564480093,0.6079913902
S2004,Lactobacillus,0.0004659092,0.0001962317,0.0003343592,0.6140425049
S2005,Fusobacterium,0.0243520500,0.0000154561,0.0162398520,0.4196797734
S2005,Porphyromonas,0.0399564557,0.0000035995,0.0270684376,0.4372121415
S2005,Prevotella,0.0596782138,0.0000282189,0.0353141314,0.2433789534
S2005,Streptococcus,0.4133168051,0.0515676076,0.2391412656,0.7922903243
S2005,Lactobacillus,0.0008593914,0.0056137023,0.0031785675,0.7561250960
S2006,Fusobacterium,0.0407347359,0.0003315816,0.0272670178,0.5573678822
S2006,Porphyromonas,0.1006960352,0.0000186490,0.0682194590,0.6359904855
S2006,Prevotella,0.0882382444,0.0026308739,0.0532718536,0.3349267678
S2006,Streptococcus,0.2418369331,0.0184693476,0.1342895771,0.5587207557
S2006,Lactobacillus,0.0000576577,0.0015974978,0.0008087992,0.6719122607
S2007,Fusobacterium,0.0342093836,0.0002403464,0.0228863712,0.4819169969
S2007,Porphyromonas,0.2740976856,0.0000169910,0.1856845584,0.9765630952
S2007,Prevotella,0.0354705867,0.0180038067,0.0283362681,0.1630581247
S2007,Streptococcus,0.1649272697,0.8290968562,0.4847126262,0.9189619048
S2007,Lactobacillus,0.0000005160,0.0000117428,0.0000059925,0.3277681126
S2008,Fusobacterium,0.0367212575,0.0000050998,0.0244825383,0.5201783705
S2008,Porphyromonas,0.0461278098,0.0000021844,0.0312485758,0.4464163938
S2008,Prevotella,0.0907386971,0.0023282930,0.0546274053,0.3484434953
S2008,Streptococcus,0.0250609783,0.0113333280,0.0184513689,0.0861059524
S2008,Lactobacillus,0.0000001587,0.0000039681,0.0000020169,0.3189539146
S2009,Fusobacterium,0.0330686141,0.0000409819,0.0220594033,0.4754393287
S2009,Porphyromonas,0.1960812954,0.0000957356,0.1328601470,0.8566907196
S2009,Prevotella,0.0112374484,0.0717778571,0.0359652210,0.2456651158
S2009,Streptococcus,0.2993991311,0.0046349645,0.1574756435,0.6098393323
S2009,Lactobacillus,0.0000024586,0.0001347299,0.0000669812,0.3871397787
S2010,Fusobacterium,0.0271040781,0.0000502456,0.0180861339,0.4565119539
S2010,Porphyromonas,0.0646118358,0.0001441032,0.0438157930,0.5124214914
S2010,Prevotella,0.0348902334,0.0136893350,0.0262307115,0.1555473192
S2010,Streptococcus,0.4168387260,0.0146317543,0.2231835174,0.7782025259
S2010,Lactobacillus,0.0000122510,0.0002516632,0.0001290375,0.4687648007
S2011,Fusobacterium,0.0335944387,0.0000042981,0.0223977252,0.4780894156
S2011,Porphyromonas,0.0078633142,0.0000057852,0.0053286274,0.2853448341
S2011,Prevotella,0.4350418629,0.0001380569,0.2574050971,0.9723000000
S2011,Streptococcus,0.0765088498,0.0001149855,0.0397266188,0.2167318918
S2011,Lactobacillus,0.0000147337,0.0000076798,0.0000112927,0.3366997756
S2012,Fusobacterium,0.0427536829,0.0000000086,0.0285024581,0.5772799398
S2012,Porphyromonas,0.0388482785,0.0000026811,0.0263174406,0.4355585202
S2012,Prevotella,0.1375863684,0.0000109220,0.0813935804,0.5093389647
S2012,Streptococcus,0.2663849812,0.0000015619,0.1381262979,0.5624013658
S2012,Lactobacillus,0.0000138432,0.0000001821,0.0000071793,0.3303993219
S2013,Fusobacterium,0.0587788831,0.0000357927,0.0391978530,0.7026362202
S2013,Porphyromonas,0.0885633997,0.0000222100,0.0600017256,0.5824526199
S2013,Prevotella,0.0805203773,0.0000333159,0.0476453804,0.3032116311
S2013,Streptococcus,0.1556257127,0.0002604157,0.0808201993,0.4206387662
S2013,Lactobacillus,0.0000171746,0.0000014216,0.0000094902,0.3349276895
S2014,Fusobacterium,0.0497737482,0.0000006075,0.0331827013,0.6311178262
S2014,Porphyromonas,0.0506790793,0.0000066996,0.0343331504,0.4550898778
S2014,Prevotella,0.1594923839,0.0008853754,0.0947092396,0.5556579495
S2014,Streptococcus,0.2297357446,0.0002637851,0.1192492456,0.5340449899
S2014,Lactobacillus,0.0000015040,0.0000010048,0.0000012605,0.3172767477
S2015,Fusobacterium,0.0521691369,0.0000439511,0.0347940749,0.6496788694
S2015,Porphyromonas,0.1371112537,0.0000080725,0.0928844210,0.7221644783
S2015,Prevotella,0.1397710683,0.0022754558,0.0836108885,0.5111476332
S2015,Streptococcus,0.0894750356,0.1483922968,0.1178426058,0.5314046874
S2015,Lactobacillus,0.0000013216,0.0000395399,0.0000199646,0.3452250846
S2016,Fusobacterium,0.0204356014,0.0000820845,0.0136510957,0.4049501682
S2016,Porphyromonas,0.0114984401,0.0000601151,0.0078086578,0.3008472275
S2016,Prevotella,0.0933683257,0.0016047709,0.0558874371,0.3547289933
S2016,Streptococcus,0.4408158428,0.0219139546,0.2391223411,0.7922736174
S2016,Lactobacillus,0.0003148297,0.0031369779,0.0016914874,0.7249908119
S2017,Fusobacterium,0.0467366585,0.0001284231,0.0312005801,0.6149744207
S2017,Porphyromonas,0.2503402148,0.0001295784,0.1696271063,0.9765630952
S2017,Prevotella,0.0240242337,0.0086527703,0.0177457486,0.1252803074
S2017,Streptococcus,0.2389189215,0.0494533103,0.1476947383,0.5932335156
S2017,Lactobacillus,0.0000080175,0.0002673721,0.0001345319,0.4712718661
S2018,Fusobacterium,0.0615066019,0.0003878896,0.0411336978,0.7145777488
S2018,Porphyromonas,0.0729900309,0.0002046612,0.0495108794,0.5326083466
S2018,Prevotella,0.1304707148,0.0013957659,0.0777499611,0.5063668474
S2018,Streptococcus,0.2392148473,0.0821885804,0.1636096077,0.6362523196
S2018,Lactobacillus,0.0000891474,0.0001624092,0.0001248849,0.4668700324
S2019,Fusobacterium,0.0175171506,0.0000543222,0.0116962078,0.3902086883
S2019,Porphyromonas,0.0183491888,0.0000194996,0.0124363858,0.3534085963
S2019,Prevotella,0.1846199041,0.0000863025,0.1092470246,0.6799066709
S2019,Streptococcus,0.3292708089,0.0312337734,0.1857714955,0.6904005521
S2019,Lactobacillus,0.0002664975,0.0005575745,0.0004084863,0.6190034797
S2020,Fusobacterium,0.0297203712,0.0086282974,0.0226896799,0.4803763073
S2020,Porphyromonas,0.1563571811,0.0002026529,0.1059847526,0.7698087410
S2020,Prevotella,0.0500739101,0.0172170797,0.0366535146,0.2480819120
S2020,Streptococcus,0.2351137618,0.2329217762,0.2340583613,0.7878030414
S2020,Lactobacillus,0.0000045141,0.0001003216,0.0000512494,0.3787353057
S2021,Fusobacterium,0.0382746822,0.0000014746,0.0255169463,0.5484571713
S2021,Porphyromonas,0.0576164825,0.0000133841,0.0390348379,0.4865528054
S2021,Prevotella,0.2263793369,0.0001672059,0.1339828327,0.7767015803
S2021,Streptococcus,0.2009452125,0.0032583082,0.1057626289,0.5080064520
S2021,Lactobacillus,0.0000213659,0.0000378939,0.0000294283,0.3611493408
S2022,Fusobacterium,0.0610844089,0.0039386010,0.0420358062,0.7208094903
S2022,Porphyromonas,0.0899203433,0.0004387147,0.0610553019,0.5851673871
S2022,Prevotella,0.0765284995,0.0025584992,0.0463154008,0.3000286352
S2022,Streptococcus,0.2288868598,0.2350278679,0.2318436415,0.7858478453
S2022,Lactobacillus,0.0000124922,0.0000124348,0.0000124642,0.3378514472
S2023,Fusobacterium,0.0205222673,0.0005686580,0.0138710642,0.4058376427
S2023,Porphyromonas,0.0120991713,0.0000730899,0.0082197902,0.3080879477
S2023,Prevotella,0.0995538448,0.0002037620,0.0589742336,0.3739526030
S2023,Streptococcus,0.3818204308,0.0146354149,0.2050276454,0.7223325329
S2023,Lactobacillus,0.0006687205,0.0007966196,0.0007311103,0.6513963166
S2024,Fusobacterium,0.0347353096,0.0000003722,0.0231569972,0.4987174316
S2024,Porphyromonas,0.0370779077,0.0000012628,0.0251176997,0.4329168089
S2024,Prevotella,0.2070357800,0.0001557648,0.1225354921,0.7259490949
S2024,Streptococcus,0.3025695432,0.0155604048,0.1643799581,0.6380605749
S2024,Lactobacillus,0.0001507186,0.0031492115,0.0016133981,0.7194505800
S2025,Fusobacterium,0.0190951708,0.0002616693,0.0128173370,0.4015863241
S2025,Porphyromonas,0.0321167660,0.0000057460,0.0217583724,0.4101308292
S2025,Prevotella,0.1407596427,0.0020811323,0.0841163075,0.5115599058
S2025,Streptococcus,0.0359841776,0.1382095415,0.0852037973,0.4271929971
S2025,Lactobacillus,0.0000025366,0.0002187852,0.0001080237,0.4591764583
S2026,Fusobacterium,0.0468327391,0.0008982637,0.0315212473,0.6174815447
S2026,Porphyromonas,0.0996876210,0.0002442940,0.0676091284,0.6320600232
S2026,Prevotella,0.0609888084,0.0026716707,0.0371691324,0.2498923941
S2026,Streptococcus,0.3158754940,0.0080761799,0.1676758242,0.6444538095
S2026,Lactobacillus,0.0000687574,0.0002733064,0.0001685374,0.5017907309
S2027,Fusobacterium,0.0284388896,0.0000052459,0.0189610084,0.4598860906
S2027,Porphyromonas,0.0464996173,0.0000067782,0.0315019272,0.4469742486
S2027,Prevotella,0.1303608044,0.0000957591,0.0771539549,0.5058806824
S2027,Streptococcus,0.3611168807,0.1432454301,0.2562158119,0.8073640529
S2027,Lactobacillus,0.0001836644,0.0015358704,0.0008432771,0.6732471588
S2028,Fusobacterium,0.0432202407,0.0003208090,0.0289204301,0.5826774215
S2028,Porphyromonas,0.0335237961,0.0000762624,0.0227342691,0.4133972339
S2028,Prevotella,0.2629408647,0.0020234733,0.1563689724,0.8151651785
S2028,Streptococcus,0.1592454397,0.0021680837,0.0836156016,0.4248183722
S2028,Lactobacillus,0.0000106278,0.0000151295,0.0000128237,0.3382049072
S2029,Fusobacterium,0.0432208448,0.0000019316,0.0288145404,0.5813100146
S2029,Porphyromonas,0.0568511046,0.0000098688,0.0385152221,0.4842915869
S2029,Prevotella,0.1476043280,0.0000457701,0.0873339311,0.5141845363
S2029,Streptococcus,0.2807357018,0.0047013319,0.1478302644,0.5935660742
S2029,Lactobacillus,0.0000813504,0.0000961981,0.0000885932,0.4383601517
S2030,Fusobacterium,0.0600452389,0.0000000843,0.0400301874,0.7077705910
S2030,Porphyromonas,0.1293215904,0.0000008461,0.0876052213,0.7066138002
S2030,Prevotella,0.0995935757,0.0221393810,0.0679573553,0.4526808765
S2030,Streptococcus,0.1871679825,0.0021572109,0.0980887221,0.4718515543
S2030,Lactobacillus,0.0000004399,0.0000301750,0.0000149448,0.3402901409
S2031,Fusobacterium,0.0304178029,0.0000121485,0.0202825847,0.4649830268
S2031,Porphyromonas,0.0489225604,0.0000005246,0.0331412585,0.4516268055
S2031,Prevotella,0.1821023105,0.0001265267,0.1077741735,0.6534053227
S2031,Streptococcus,0.2747461547,0.3293441027,0.3010340556,0.8607072911
S2031,Lactobacillus,0.0001617757,0.0064565885,0.0032324161,0.7566527197
S2032,Fusobacterium,0.0344339282,0.0000579829,0.0229752797,0.4966081419
S2032,Porphyromonas,0.0972204666,0.0000035785,0.0658601801,0.6135251119
S2032,Prevotella,0.1391187655,0.0129597481,0.0875890260,0.5143926183
S2032,Streptococcus,0.1788665235,0.2421957241,0.2093583608,0.7286412979
S2032,Lactobacillus,0.0000027476,0.0007121267,0.0003487862,0.6150080389
S2033,Fusobacterium,0.0621048358,0.0001179815,0.0414425511,0.7164829534
S2033,Porphyromonas,0.2487449716,0.0000270869,0.1685133959,0.9765630952
S2033,Prevotella,0.0437232203,0.0014786560,0.0264683983,0.1563951800
S2033,Streptococcus,0.1258681882,0.4550717047,0.2843735850,0.8357160457
S2033,Lactobacillus,0.0000266297,0.0011705875,0.0005846579,0.6318086958
S2034,Fusobacterium,0.0850450125,0.0000169607,0.0567023286,0.8296639889
S2034,Porphyromonas,0.0627698304,0.0000949315,0.0425521211,0.5096489213
S2034,Prevotella,0.1434955916,0.0097442438,0.0888647594,0.5154332400
S2034,Streptococcus,0.1357457522,0.0000064616,0.0703897975,0.3835690152
S2034,Lactobacillus,0.0000011662,0.0000001659,0.0000006782,0.3159858125
S2035,Fusobacterium,0.0271695181,0.0000654708,0.0181348357,0.4566997823
S2035,Porphyromonas,0.0524755834,0.0001345132,0.0355913672,0.4587456589
S2035,Prevotella,0.0861968001,0.0014210598,0.0515700893,0.3126045061
S2035,Streptococcus,0.3721841072,0.0339719111,0.2093411980,0.7286119698
S2035,Lactobacillus,0.0000260647,0.0001048915,0.0000645168,0.3857956471
S2036,Fusobacterium,0.0920156729,0.0006641169,0.0615651542,0.8569446141
S2036,Porphyromonas,0.0584686975,0.0004331134,0.0397475414,0.4896542859
S2036,Prevotella,0.1966833493,0.0001034150,0.1163901367,0.7174048177
S2036,Streptococcus,0.0961778160,0.0001105427,0.0499232029,0.3062674627
S2036,Lactobacillus,0.0000235126,0.0000003373,0.0000122076,0.3375991468
S2037,Fusobacterium,0.0182162686,0.0000002387,0.0121442586,0.3988707536
S2037,Porphyromonas,0.0226656284,0.0000030536,0.0153551204,0.3908806304
S2037,Prevotella,0.1906104016,0.0000830709,0.1127893792,0.7078592467
S2037,Streptococcus,0.3228808553,0.0010953499,0.1679470934,0.6449800104
S2037,Lactobacillus,0.0000220840,0.0000382040,0.0000299474,0.3629964608
S2038,Fusobacterium,0.0167196212,0.0000026592,0.0111473005,0.3548658535
S2038,Porphyromonas,0.0158716593,0.0000060325,0.0107537152,0.3432135461
S2038,Prevotella,0.3429614736,0.0000272935,0.2028897662,0.9723000000
S2038,Streptococcus,0.1634349271,0.0007269695,0.0850940586,0.4270289190
S2038,Lactobacillus,0.0000210433,0.0000066301,0.0000140125,0.3393735260
S2039,Fusobacterium,0.0184504124,0.0000629100,0.0123212450,0.3995848144
S2039,Porphyromonas,0.0190996683,0.0001187570,0.0129767937,0.3594665979
S2039,Prevotella,0.2349643125,0.0010605268,0.1394261465,0.7911262661
S2039,Streptococcus,0.2587938105,0.0012518568,0.1347921291,0.5592028596
S2039,Lactobacillus,0.0000159153,0.0000109915,0.0000135135,0.3388829639
S2040,Fusobacterium,0.0524743055,0.0000032297,0.0349839469,0.6528933923
S2040,Porphyromonas,0.0953389359,0.0000068719,0.0645866571,0.6098994744
S2040,Prevotella,0.1085700953,0.0095911265,0.0681420658,0.4533273993
S2040,Streptococcus,0.2998346510,0.0012999139,0.1560957035,0.6074722239
S2040,Lactobacillus,0.0000070213,0.0002163334,0.0001091248,0.4596788794
S2041,Fusobacterium,0.0067086406,0.0000748518,0.0044973777,0.0992776887
S2041,Porphyromonas,0.0060186207,0.0007387542,0.0043154380,0.2790114997
S2041,Prevotella,0.0086278953,0.0000523290,0.0051251992,0.0802610983
S2041,Streptococcus,0.5219190119,0.0011729276,0.2711894157,0.8205830303
S2041,Lactobacillus,0.0010260891,0.0002052771,0.0006256930,0.6368066033
S2042,Fusobacterium,0.0272030988,0.0450765482,0.0331609153,0.6309317029
S2042,Porphyromonas,0.0095077549,0.0013077372,0.0068625879,0.2949334500
S2042,Prevotella,0.1611154563,0.0127829780,0.1005289511,0.5693363361
S2042,Streptococcus,0.2509845394,0.0007815910,0.1305164531,0.5551011547
S2042,Lactobacillus,0.0000391947,0.0000114471,0.0000256593,0.3508234221
S2043,Fusobacterium,0.0312137213,0.0000128372,0.0208134266,0.4670303297
S2043,Porphyromonas,0.1489650138,0.0000263814,0.1009202937,0.7616796992
S2043,Prevotella,0.0538993234,0.0042282542,0.0336111402,0.2175648342
S2043,Streptococcus,0.3196123535,0.0804217897,0.2044465265,0.7215806765
S2043,Lactobacillus,0.0000033494,0.0000897294,0.0000454860,0.3757163460
S2044,Fusobacterium,0.0261029366,0.0000239194,0.0174099309,0.4539040351
S2044,Porphyromonas,0.0321609460,0.0000081101,0.0217890634,0.4102335544
S2044,Prevotella,0.1435914443,0.0013491712,0.0854924877,0.5126824624
S2044,Streptococcus,0.3286210241,0.0815957907,0.2096829487,0.7291959568
S2044,Lactobacillus,0.0000304099,0.0008147162,0.0004129984,0.6193054524
S2045,Fusobacterium,0.0178696200,0.0000371813,0.0119254737,0.3979880542
S2045,Porphyromonas,0.0121061420,0.0000153371,0.0082058823,0.3078331858
S2045,Prevotella,0.2248338549,0.0015713277,0.1336421184,0.7757986935
S2045,Streptococcus,0.1685820597,0.0005826404,0.0876934504,0.4310892560
S2045,Lactobacillus,0.0000010755,0.0000008733,0.0000009769,0.3166479398
S2046,Fusobacterium,0.0107084887,0.0000000035,0.0071389936,0.2432232907
S2046,Porphyromonas,0.0082364903,0.0000001926,0.0055796201,0.2869137610
S2046,Prevotella,0.0451160281,0.0000288225,0.0267001272,0.1572217886
S2046,Streptococcus,0.5091708500,0.0005891422,0.2642981758,0.8144993149
S2046,Lactobacillus,0.0000897452,0.0003612637,0.0002221932,0.5232569919
S2047,Fusobacterium,0.0672827411,0.0000149169,0.0448601330,0.7445632186
S2047,Porphyromonas,0.1312111077,0.0000203284,0.0888915015,0.7099682494
S2047,Prevotella,0.0895473481,0.0015948398,0.0536230842,0.3392767980
S2047,Streptococcus,0.0449351778,0.0002899386,0.0234393219,0.0861059524
S2047,Lactobacillus,0.0000001508,0.0000000994,0.0000001258,0.3147609590
S2048,Fusobacterium,0.0342932375,0.0000079869,0.0228648206,0.4817481906
S2048,Porphyromonas,0.0210638729,0.0000237868,0.0142767484,0.3772260353
S2048,Prevotella,0.1273923402,0.0019427865,0.0761523817,0.5050636945
S2048,Streptococcus,0.3945897293,0.0032115391,0.2061483785,0.7237825466
S2048,Lactobacillus,0.0001025580,0.0010249197,0.0005524906,0.6286409999
S2049,Fusobacterium,0.0352891593,0.0005205791,0.0236996325,0.5050160854
S2049,Porphyromonas,0.0271424680,0.0007317686,0.0186228875,0.4004082440
